anime_id,name,genre,type,episodes,rating,members,studio,release_year,status,source,age_rating,tags
1887,Lucky☆Star,"Comedy, Parody, School, Slice of Life",TV,24,7.87,305837,Kyoto Animation,2000,Completed,Manga,R,"Romance, Adventure"
90,Mobile Suit Gundam Wing,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,49,7.87,86001,Kyoto Animation,1976,Upcoming,Original,PG-13,"Horror, Slice of Life"
91,Mobile Suit Gundam Wing: Endless Waltz,"Action, Drama, Mecha, Military, Sci-Fi, Space",OVA,3,7.87,28485,Kyoto Animation,1980,Ongoing,Web Novel,R+,"Adventure, Sci-Fi"
2594,Piano no Mori,"Adventure, Comedy, Drama, Music, School, Seinen",Movie,1,7.87,24278,Toei Animation,2021,Upcoming,Original,G,"Adventure, Comedy"
210,Ranma ½,"Comedy, Fantasy, Martial Arts, Slice of Life",TV,161,7.87,105212,Kyoto Animation,2008,Ongoing,Original,G,"Drama, Adventure"
1007,Ranma ½ OVA,"Comedy, Martial Arts, Romance, Shounen",OVA,6,7.87,16804,Wit Studio,1977,Ongoing,Light Novel,R,"Drama, Slice of Life"
19775,Sidonia no Kishi,"Action, Mecha, Sci-Fi, Seinen, Space",TV,12,7.87,118341,Studio Pierrot,2022,Completed,Light Novel,R+,"Action, Comedy"
534,Slayers,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,7.87,73476,Toei Animation,2013,Ongoing,Web Novel,R+,"Fantasy, Romance"
9790,Sora no Otoshimono: Tokeijikake no Angeloid,"Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",Movie,1,7.87,70391,Wit Studio,1993,Upcoming,Light Novel,G,"Horror, Comedy"
2582,Soukou Kihei Votoms,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,52,7.87,9008,Kyoto Animation,1990,Upcoming,Game,R,"Drama, Romance"
407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",TV,45,7.87,16591,Wit Studio,1975,Upcoming,Manga,G,"Romance, Horror"
6213,Toaru Kagaku no Railgun,"Action, Sci-Fi, Super Power",TV,24,7.87,231079,Bones,1997,Ongoing,Manga,R+,"Slice of Life, Sci-Fi"
1000,Uchuu Kaizoku Captain Harlock,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",TV,42,7.87,14869,Madhouse,1996,Upcoming,Light Novel,R,"Slice of Life, Action"
1375,Watashi no Ashinaga Ojisan,"Comedy, Historical, Romance, School, Shoujo, Slice of Life",TV,40,7.87,5600,Kyoto Animation,1991,Upcoming,Game,PG-13,"Romance, Sci-Fi"
8514,Break Blade 2: Ketsubetsu no Michi,"Action, Fantasy, Mecha, Military, Shounen",Movie,1,7.86,44900,Kyoto Animation,1978,Ongoing,Original,R+,"Sci-Fi, Horror"
951,Chibi Maruko-chan,"Comedy, Shoujo, Slice of Life",TV,142,7.86,4739,Kyoto Animation,1977,Completed,Original,R,"Slice of Life, Sci-Fi"
12117,Detective Conan Movie 16: The Eleventh Striker,"Adventure, Comedy, Mystery, Police, Shounen, Sports",Movie,1,7.86,14938,Toei Animation,1984,Upcoming,Game,R+,"Horror, Drama"
2508,Genshiken 2,"Comedy, Parody, Slice of Life",TV,12,7.86,55825,Toei Animation,1979,Completed,Web Novel,PG,"Drama, Slice of Life"
19115,Giovanni no Shima,"Drama, Historical",Movie,1,7.86,10115,Kyoto Animation,2017,Completed,Web Novel,R,"Adventure, Slice of Life"
6904,Hellsing I: Digest for Freaks,"Action, Horror, Military, Seinen, Super Power, Supernatural, Vampire",OVA,1,7.86,20263,Madhouse,1995,Upcoming,Original,PG-13,"Adventure, Action"
22125,Kuroko no Basket: Mou Ikkai Yarimasen ka,"Comedy, School, Shounen, Sports",Special,1,7.86,20397,Toei Animation,1983,Upcoming,Web Novel,R+,"Adventure, Sci-Fi"
4454,Macross F: Close Encounter - Deculture Edition,"Action, Mecha, Military, Music, Sci-Fi, Space",Special,1,7.86,8911,Madhouse,1984,Upcoming,Manga,R+,"Sci-Fi, Romance"
32547,Non Non Biyori Repeat OVA,"Comedy, School, Seinen, Slice of Life",OVA,1,7.86,9729,Madhouse,2012,Completed,Game,R,"Drama, Sci-Fi"
15959,Nurarihyon no Mago OVA,"Action, Demons, Shounen, Supernatural",OVA,2,7.86,11401,Studio Pierrot,1985,Upcoming,Light Novel,R+,"Action, Comedy"
16239,One Piece: Episode of Luffy - Hand Island no Bouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.86,21489,Wit Studio,1984,Completed,Manga,G,"Action, Romance"
31772,One Punch Man Specials,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",Special,6,7.86,75502,Bones,2007,Upcoming,Manga,R+,"Action, Romance"
396,Seikai no Senki,"Action, Military, Romance, Sci-Fi, Space",TV,13,7.86,18580,Bones,1984,Completed,Game,R,"Fantasy, Romance"
8407,Sora no Otoshimono: Forte,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,12,7.86,146697,Studio Pierrot,1984,Completed,Original,G,"Romance, Slice of Life"
20057,Space☆Dandy,"Comedy, Sci-Fi, Space",TV,13,7.86,123529,Madhouse,1979,Ongoing,Game,PG,"Fantasy, Comedy"
9074,Arakawa Under the Bridge x Bridge,"Comedy, Romance, Seinen",TV,13,7.85,80394,Madhouse,1978,Completed,Manga,R+,"Adventure, Slice of Life"
7305,Detective Conan Movie 10: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.85,4069,Kyoto Animation,1970,Completed,Game,PG-13,"Drama, Adventure"
226,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,7.85,623511,Bones,2000,Ongoing,Game,PG,"Drama, Adventure"
644,Hachimitsu to Clover Specials,"Comedy, Drama, Josei, Romance, Slice of Life",Special,2,7.85,21164,Madhouse,1988,Upcoming,Original,PG,"Horror, Comedy"
2405,Hello! Lady Lynn,Drama,TV,36,7.85,1757,Wit Studio,1990,Completed,Web Novel,R,"Horror, Sci-Fi"
15117,Kami nomi zo Shiru Sekai: Tenri-hen,"Comedy, Harem, Romance, Shounen, Supernatural",OVA,2,7.85,68623,Toei Animation,1977,Completed,Light Novel,R+,"Fantasy, Action"
10460,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,7.85,86196,Madhouse,2006,Upcoming,Game,PG-13,"Adventure, Comedy"
6050,Mahou Sensei Negima! Mou Hitotsu no Sekai,"Action, Adventure, Ecchi, Magic, Shounen, Supernatural",OVA,4,7.85,12413,Bones,2013,Upcoming,Game,PG,"Slice of Life, Comedy"
444,Maria-sama ga Miteru: Haru,"Drama, Romance, School, Shoujo, Shoujo Ai",TV,13,7.85,14983,Madhouse,1978,Ongoing,Original,PG-13,"Comedy, Action"
82,Mobile Suit Gundam 0080: War in the Pocket,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",OVA,6,7.85,22609,Toei Animation,1970,Completed,Game,R,"Sci-Fi, Romance"
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Comedy, Fantasy, Supernatural",TV,10,7.85,218231,Madhouse,2021,Completed,Manga,PG,"Comedy, Drama"
30347,Nanatsu no Taizai OVA,"Action, Adventure, Fantasy, Shounen, Supernatural",OVA,2,7.85,37540,Bones,2005,Ongoing,Web Novel,PG,"Romance, Slice of Life"
31704,One Punch Man: Road to Hero,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",OVA,1,7.85,94839,Toei Animation,1977,Upcoming,Light Novel,PG,"Action, Horror"
1699,Romeo x Juliet,"Drama, Fantasy, Historical, Romance",TV,24,7.85,91530,Bones,2018,Ongoing,Original,R,"Slice of Life, Drama"
517,School Rumble Ichi Gakki Hoshuu,"Comedy, Romance, School, Shounen",OVA,2,7.85,40868,Madhouse,1983,Ongoing,Game,PG-13,"Comedy, Horror"
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,"Comedy, Drama, Slice of Life",Movie,1,7.85,3304,Toei Animation,2008,Ongoing,Web Novel,PG,"Comedy, Slice of Life"
30868,Ajin Part 1: Shoudou,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.84,22279,Toei Animation,1996,Completed,Web Novel,PG,"Horror, Drama"
22199,Akame ga Kill!,"Action, Adventure, Fantasy",TV,24,7.84,492133,Wit Studio,1971,Upcoming,Web Novel,PG-13,"Action, Romance"
14941,AKB0048: Next Stage,"Music, Sci-Fi",TV,13,7.84,22302,Kyoto Animation,1975,Completed,Light Novel,G,"Romance, Drama"
978,Change!! Getter Robo: Sekai Saigo no Hi,"Action, Adventure, Horror, Mecha, Psychological, Sci-Fi, Shounen",OVA,13,7.84,5606,Bones,1998,Upcoming,Game,PG,"Fantasy, Slice of Life"
2994,Death Note Rewrite,"Mystery, Police, Psychological, Supernatural, Thriller",Special,2,7.84,88699,Madhouse,2012,Ongoing,Web Novel,PG,"Sci-Fi, Drama"
14735,Detective Conan Movie 17: Private Eye in the Distant Sea,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.84,12963,Kyoto Animation,2002,Ongoing,Manga,PG-13,"Drama, Horror"
10350,Hakuouki Sekkaroku,"Action, Demons, Drama, Fantasy, Historical, Josei",OVA,6,7.84,14725,Wit Studio,2012,Ongoing,Light Novel,G,"Romance, Slice of Life"
20431,Hoozuki no Reitetsu,"Comedy, Fantasy, Supernatural",TV,13,7.84,47619,Toei Animation,1989,Ongoing,Manga,PG-13,"Adventure, Horror"
15487,Kuroko no Basket NG-shuu,"Comedy, School, Shounen, Sports",Special,9,7.84,32215,Kyoto Animation,1970,Upcoming,Web Novel,PG,"Adventure, Action"
1462,Memories,"Drama, Horror, Psychological, Sci-Fi",Movie,3,7.84,38643,Wit Studio,1986,Ongoing,Light Novel,PG,"Drama, Action"
13667,Naruto: Shippuuden Movie 6 - Road to Ninja,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,7.84,87369,Madhouse,1971,Ongoing,Game,R+,"Drama, Fantasy"
28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",TV,12,7.84,190058,Toei Animation,2006,Upcoming,Original,PG-13,"Horror, Comedy"
398,Seikai no Senki III,"Action, Military, Romance, Sci-Fi, Space",OVA,2,7.84,11044,Kyoto Animation,1994,Completed,Web Novel,G,"Romance, Sci-Fi"
20847,Seitokai Yakuindomo*,"Comedy, School, Shounen, Slice of Life",TV,13,7.84,98544,Bones,1983,Upcoming,Original,R,"Comedy, Action"
2451,Space Cobra,"Action, Adventure, Sci-Fi, Space",TV,31,7.84,6919,Studio Pierrot,1984,Ongoing,Web Novel,PG,"Comedy, Sci-Fi"
8937,Toaru Majutsu no Index II,"Action, Magic, Sci-Fi, Super Power",TV,24,7.84,184520,Kyoto Animation,2021,Ongoing,Manga,PG,"Fantasy, Comedy"
12883,Tsuritama,"Comedy, Sci-Fi, Slice of Life, Sports",TV,12,7.84,90625,Toei Animation,2020,Completed,Light Novel,PG,"Action, Drama"
30413,Yowamushi Pedal Movie,"Comedy, Drama, Shounen, Sports",Movie,1,7.84,8838,Studio Pierrot,2008,Ongoing,Manga,R,"Romance, Horror"
30902,Yuru Yuri Nachuyachumi!+,"Comedy, Shoujo Ai, Slice of Life",Special,2,7.84,19586,Toei Animation,1987,Ongoing,Game,R,"Slice of Life, Horror"
6347,Baka to Test to Shoukanjuu,"Comedy, Romance, School, Super Power",TV,13,7.83,301282,Wit Studio,2017,Upcoming,Web Novel,PG-13,"Horror, Adventure"
3841,Chi&#039;s Sweet Home,"Comedy, Slice of Life",TV,104,7.83,36307,Toei Animation,1984,Upcoming,Manga,PG,"Fantasy, Romance"
8086,Densetsu no Yuusha no Densetsu,"Action, Adventure, Fantasy, Magic, Shounen",TV,24,7.83,130689,Kyoto Animation,1975,Ongoing,Game,R+,"Action, Sci-Fi"
9982,Fairy Tail OVA,"Comedy, Ecchi, Fantasy, Magic, Shounen",OVA,5,7.83,83421,Bones,1989,Completed,Light Novel,R+,"Sci-Fi, Comedy"
1888,Ichigo Mashimaro OVA,"Comedy, School, Slice of Life",OVA,3,7.83,15085,Bones,1977,Completed,Web Novel,G,"Fantasy, Drama"
33082,Kingsglaive: Final Fantasy XV,Action,Movie,1,7.83,15508,Madhouse,2012,Ongoing,Original,PG-13,"Sci-Fi, Adventure"
1096,Mobile Police Patlabor 2: The Movie,"Drama, Mecha, Mystery, Police, Sci-Fi",Movie,1,7.83,11957,Kyoto Animation,1978,Completed,Web Novel,G,"Comedy, Slice of Life"
14407,Persona 3 the Movie 1: Spring of Birth,"Action, Fantasy, Seinen, Supernatural",Movie,1,7.83,45568,Madhouse,1985,Ongoing,Manga,R+,"Adventure, Sci-Fi"
1719,Rozen Maiden: Ouvertüre,"Action, Comedy, Drama, Magic, Seinen",Special,2,7.83,44388,Kyoto Animation,2023,Completed,Manga,R,"Action, Drama"
290,Seikai no Monshou,"Action, Military, Romance, Sci-Fi, Space",TV,13,7.83,26379,Kyoto Animation,2020,Ongoing,Original,R,"Romance, Sci-Fi"
154,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,64,7.83,169517,Studio Pierrot,2013,Upcoming,Light Novel,R+,"Fantasy, Sci-Fi"
11757,Sword Art Online,"Action, Adventure, Fantasy, Game, Romance",TV,25,7.83,893100,Bones,1995,Upcoming,Manga,R,"Romance, Comedy"
5074,Tetsuwan Birdy Decode:02,"Action, Comedy, Sci-Fi",TV,12,7.83,29622,Bones,2010,Ongoing,Light Novel,PG,"Slice of Life, Horror"
31733,Bishoujo Senshi Sailor Moon Crystal Season III,"Demons, Magic, Romance, Shoujo",TV,13,7.83,16530,Toei Animation,1988,Upcoming,Light Novel,PG,"Horror, Fantasy"
1690,Bokurano,"Drama, Mecha, Psychological, Sci-Fi",TV,24,7.82,81408,Studio Pierrot,2016,Ongoing,Manga,R+,"Sci-Fi, Romance"
4177,Bounen no Xamdou,"Action, Military, Sci-Fi",ONA,26,7.82,79026,Studio Pierrot,1999,Ongoing,Original,PG-13,"Action, Romance"
10092,Break Blade 6: Doukoku no Toride,"Action, Mecha, Military, Shounen",Movie,1,7.82,39077,Toei Animation,1978,Ongoing,Web Novel,R,"Comedy, Sci-Fi"
9785,Detective Conan: Conan vs. Kid - Shark &amp; Jewel,"Adventure, Comedy, Kids, Mystery, Police, Shounen",Movie,1,7.82,2688,Madhouse,2018,Ongoing,Web Novel,R,"Action, Romance"
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"Adventure, Drama, Fantasy, Shounen",Special,1,7.82,43673,Wit Studio,1974,Ongoing,Original,PG-13,"Romance, Adventure"
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,"Action, Fantasy, Shoujo, Supernatural",TV,13,7.82,33466,Wit Studio,2010,Ongoing,Original,PG-13,"Slice of Life, Comedy"
6984,Hidamari Sketch x 365 Specials,"Comedy, School, Slice of Life",Special,3,7.82,10720,Kyoto Animation,1972,Ongoing,Light Novel,R,"Fantasy, Comedy"
27991,K: Return of Kings,"Action, Super Power, Supernatural",TV,13,7.82,114904,Toei Animation,2021,Upcoming,Web Novel,R,"Horror, Slice of Life"
21659,Kill la Kill Special,"Action, Comedy, School, Super Power",Special,1,7.82,83795,Wit Studio,2010,Completed,Light Novel,R,"Fantasy, Horror"
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),"Comedy, Police, Slice of Life",TV,373,7.82,4734,Madhouse,2011,Completed,Original,R+,"Horror, Romance"
474,Macross Plus,"Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,4,7.82,23138,Bones,1995,Upcoming,Web Novel,PG-13,"Fantasy, Sci-Fi"
1211,Macross Plus Movie Edition,"Action, Adventure, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,7.82,8405,Madhouse,2003,Upcoming,Light Novel,PG,"Comedy, Sci-Fi"
9510,Mitsudomoe Zouryouchuu!,"Comedy, School, Slice of Life",TV,8,7.82,26468,Madhouse,1992,Upcoming,Light Novel,PG,"Fantasy, Horror"
5751,Prince of Tennis: Another Story - Messages From Past and Future,"Comedy, School, Shounen, Sports",OVA,4,7.82,9487,Bones,1999,Upcoming,Manga,G,"Slice of Life, Comedy"
3515,Saint Seiya: Meiou Hades Elysion-hen,"Action, Fantasy, Shounen, Super Power",OVA,6,7.82,19044,Kyoto Animation,1984,Completed,Web Novel,PG-13,"Slice of Life, Drama"
13663,To LOVE-Ru Darkness,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,7.82,135929,Wit Studio,2011,Ongoing,Manga,R+,"Drama, Comedy"
13851,To LOVE-Ru Darkness OVA,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",OVA,6,7.82,57166,Wit Studio,2006,Upcoming,Game,R,"Slice of Life, Action"
6956,Working!!,"Comedy, Slice of Life",TV,13,7.82,189367,Wit Studio,2014,Upcoming,Web Novel,G,"Comedy, Sci-Fi"
9441,Yume-iro Pâtissière SP Professional,"Shoujo, Slice of Life",TV,13,7.82,20397,Bones,1999,Completed,Game,G,"Drama, Sci-Fi"
233,Daa! Daa! Daa!,"Comedy, Sci-Fi, Shoujo",TV,78,7.81,12673,Wit Studio,2014,Completed,Game,PG-13,"Sci-Fi, Comedy"
2397,Digimon Adventure: Bokura no War Game!,"Adventure, Comedy, Kids, Sci-Fi",Movie,1,7.81,37078,Bones,1989,Ongoing,Original,PG-13,"Comedy, Romance"
345,Eikoku Koi Monogatari Emma,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,7.81,23877,Madhouse,2013,Upcoming,Light Novel,R+,"Slice of Life, Drama"
71,Full Metal Panic!,"Action, Comedy, Mecha, Military, Sci-Fi",TV,24,7.81,256325,Wit Studio,1982,Upcoming,Game,PG-13,"Sci-Fi, Romance"
10793,Guilty Crown,"Action, Drama, Sci-Fi, Super Power",TV,22,7.81,460959,Studio Pierrot,2002,Ongoing,Light Novel,PG,"Sci-Fi, Fantasy"
9760,Hoshi wo Ou Kodomo,"Adventure, Fantasy, Romance",Movie,1,7.81,76286,Studio Pierrot,1989,Upcoming,Web Novel,PG,"Sci-Fi, Horror"
160,"Ima, Soko ni Iru Boku","Adventure, Drama, Fantasy, Military, Sci-Fi",TV,13,7.81,56839,Wit Studio,1986,Upcoming,Manga,R,"Comedy, Horror"
3713,Jigoku Shoujo Mitsuganae,"Mystery, Psychological, Supernatural",TV,26,7.81,58993,Toei Animation,1972,Upcoming,Light Novel,R+,"Comedy, Sci-Fi"
2593,Kara no Kyoukai 1: Fukan Fuukei,"Action, Mystery, Supernatural, Thriller",Movie,1,7.81,178880,Madhouse,1977,Upcoming,Manga,PG,"Action, Slice of Life"
2454,Kimagure Orange☆Road: Ano Hi ni Kaeritai,"Comedy, Drama, Romance, Shounen, Slice of Life",Movie,1,7.81,4368,Studio Pierrot,1997,Ongoing,Manga,PG-13,"Horror, Romance"
32380,Kono Subarashii Sekai ni Shukufuku wo! OVA,"Comedy, Fantasy",OVA,1,7.81,46823,Studio Pierrot,1979,Ongoing,Original,R,"Sci-Fi, Adventure"
33263,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",OVA,8,7.82,19317,Kyoto Animation,2018,Ongoing,Light Novel,R,"Action, Drama"
13203,Lupin the Third: Mine Fujiko to Iu Onna,"Action, Adventure, Comedy, Ecchi, Samurai, Seinen",TV,13,7.81,22796,Toei Animation,2008,Upcoming,Web Novel,R,"Action, Comedy"
2963,Minami-ke,"Comedy, School, Slice of Life",TV,13,7.81,105471,Studio Pierrot,1999,Ongoing,Manga,PG-13,"Action, Fantasy"
87,Mobile Suit Gundam: Char&#039;s Counterattack,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.81,19258,Wit Studio,1978,Upcoming,Light Novel,PG,"Adventure, Slice of Life"
20,Naruto,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,220,7.81,683297,Wit Studio,2001,Completed,Game,R,"Sci-Fi, Comedy"
31953,New Game!,"Comedy, Slice of Life",TV,12,7.81,91932,Kyoto Animation,2020,Upcoming,Manga,R,"Horror, Drama"
28069,Shigatsu wa Kimi no Uso: Moments,"Music, Shounen",OVA,1,7.81,41368,Studio Pierrot,1991,Upcoming,Manga,R+,"Action, Slice of Life"
1002,Top wo Nerae 2! Diebuster,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,6,7.81,38691,Studio Pierrot,2016,Ongoing,Web Novel,R,"Horror, Action"
9471,Baka to Test to Shoukanjuu: Matsuri,"Comedy, School, Super Power",OVA,2,7.8,67684,Wit Studio,2007,Upcoming,Light Novel,R,"Sci-Fi, Romance"
150,Blood+,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,50,7.8,208321,Kyoto Animation,2011,Ongoing,Original,R+,"Sci-Fi, Action"
60,Chrno Crusade,"Action, Demons, Historical, Romance, Supernatural",TV,24,7.8,140865,Madhouse,2015,Ongoing,Game,G,"Drama, Comedy"
19671,Free!: FrFr - Short Movie,"Comedy, Sports",Special,7,7.8,35956,Kyoto Animation,1985,Completed,Light Novel,G,"Sci-Fi, Slice of Life"
120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,26,7.8,242553,Kyoto Animation,1984,Completed,Game,G,"Fantasy, Slice of Life"
74,Gakuen Alice,"Comedy, Magic, School, Shoujo",TV,26,7.8,52995,Kyoto Animation,1988,Upcoming,Manga,PG,"Drama, Comedy"
30364,Haikyuu!! Movie 2: Shousha to Haisha,"Comedy, Drama, School, Shounen, Sports",Movie,1,7.81,10558,Studio Pierrot,2019,Upcoming,Light Novel,PG,"Sci-Fi, Action"
8426,Hourou Musuko,"Drama, School, Slice of Life",TV,11,7.8,53426,Toei Animation,2023,Ongoing,Light Novel,G,"Fantasy, Romance"
33209,Huyao Xiao Hongniang: Wangquan Fugui,"Comedy, Romance, Supernatural",ONA,14,7.8,1119,Toei Animation,2015,Ongoing,Game,G,"Romance, Slice of Life"
2547,Shoukoujo Sara,"Drama, Historical, Shoujo, Slice of Life",TV,46,7.8,7515,Studio Pierrot,1999,Completed,Manga,PG,"Slice of Life, Adventure"
22101,Soredemo Sekai wa Utsukushii,"Adventure, Fantasy, Romance, Shoujo",TV,12,7.8,99462,Studio Pierrot,2011,Completed,Original,PG,"Romance, Drama"
182,Tenkuu no Escaflowne,"Adventure, Fantasy, Mecha, Romance, Shoujo",TV,26,7.8,83437,Toei Animation,2001,Upcoming,Game,PG-13,"Adventure, Sci-Fi"
21867,The Disappearance of Conan Edogawa: The Worst Two Days in History,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.8,3735,Kyoto Animation,1986,Ongoing,Manga,PG,"Sci-Fi, Fantasy"
28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,7.8,73909,Bones,2007,Upcoming,Light Novel,PG-13,"Horror, Drama"
16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24,7.8,171384,Toei Animation,1981,Ongoing,Manga,R+,"Sci-Fi, Drama"
22819,Aikatsu! Movie,"Music, School, Shoujo, Slice of Life",Movie,1,7.79,2813,Toei Animation,1970,Ongoing,Original,G,"Slice of Life, Adventure"
9062,Angel Beats! Specials,"Action, Comedy, School, Supernatural",Special,2,7.79,139013,Kyoto Animation,2014,Upcoming,Manga,R,"Romance, Action"
477,Aria The Animation,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,7.79,76913,Bones,1995,Ongoing,Light Novel,PG-13,"Comedy, Action"
6772,Break Blade 1: Kakusei no Toki,"Action, Fantasy, Mecha, Military, Shounen",Movie,1,7.79,58184,Bones,1983,Upcoming,Web Novel,R+,"Drama, Adventure"
2450,Crayon Shin-chan Movie 09: Arashi wo Yobu Mouretsu! Otona Teikoku no Gyakushuu,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.79,2688,Studio Pierrot,1972,Ongoing,Game,R+,"Action, Slice of Life"
5177,Denpa-teki na Kanojo,"Mystery, School, Thriller",OVA,2,7.79,85409,Wit Studio,1975,Ongoing,Light Novel,PG-13,"Drama, Fantasy"
2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",TV,46,7.79,8999,Kyoto Animation,1995,Ongoing,Game,R,"Adventure, Fantasy"
6927,Higashi no Eden Soushuuhen: Air Communication,"Comedy, Mystery, Romance",Movie,1,7.79,20059,Toei Animation,2020,Upcoming,Manga,G,"Sci-Fi, Drama"
4811,Ichigo Mashimaro Encore,"Comedy, Slice of Life",OVA,2,7.79,12790,Madhouse,2019,Upcoming,Manga,R+,"Adventure, Slice of Life"
13403,Inu x Boku SS Special,"Comedy, Shounen, Supernatural",Special,1,7.79,46803,Bones,2015,Completed,Light Novel,R,"Action, Fantasy"
228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26,7.79,172415,Madhouse,2016,Ongoing,Original,PG,"Slice of Life, Sci-Fi"
30952,New Initial D Movie: Legend 3 - Mugen,"Cars, Seinen, Sports",Movie,1,7.79,3479,Toei Animation,1995,Upcoming,Original,R,"Comedy, Slice of Life"
